良心,LƯƠNG TÂM,lương tâm,5
不良,BẤT LƯƠNG,thất bại,5
奈良県,NẠI LƯƠNG HUYỆN,nara quận,5
飲む,ẨM,uống,5
飲み物,ẨM VẬT,uống,5
飲み屋,ẨM ỐC,thanh,5
飲み薬,ẨM DƯỢC,nội y,5
飲食店,ẨM THỰC ĐIẾM,nhà hàng,5
飲酒運転,ẨM TỬU VẬN CHUYỂN,say rượu lái xe,5
飲料水,ẨM LIỆU THỦY,uống nước,5
会う,HỘI,gặp,5
会話,HỘI THOẠI,đàm thoại,5
会社,HỘI XÃ,công ty,5
会社員,HỘI XÃ VIÊN,nhân viên công ty,5
会議,HỘI NGHỊ,hội nghị,5
会場,"HỘI TRÀNG,TRƯỜNG",địa điểm,5
国会,QUỐC HỘI,nghị viện,5
会釈,HỘI THÍCH,gật đầu,5
聞く,VĂN,nghe,5
聞こえる,VĂN,nghe,5
新聞,TÂN VĂN,báo,5
聞き取る,VĂN THỦ,catch,5
前代未聞,TIỀN ĐẠI VỊ VĂN,chưa từng có,5
話す,THOẠI,nói,5
話,THOẠI,câu chuyện,5
会話,HỘI THOẠI,đàm thoại,5
電話,ĐIỆN THOẠI,điện thoại,5
世話,THẾ THOẠI,chăm sóc,5
話題,THOẠI ĐỀ,chủ đề,5
話し合う,THOẠI HỢP,bàn luận,5
手話,THỦ THOẠI,ngôn ngữ cử chỉ,5
待つ,ĐÃI,đợi,5
招待する,CHIÊU ĐÃI,mời,5
待合室,ĐÃI HỢP THẤT,phòng chờ,5
待ち合わせる,ĐÃI HỢP,gặp,5
期待する,KÌ ĐÃI,chờ đợi,5
待望,ĐÃI VỌNG,hy vọng,5
今週,KIM CHU,tuần này,5
来週,LAI CHU,tuần tới,5
先週,TIÊN CHU,tuần trước,5
毎週,MỖI CHU,hàng tuần,5
一週間,NHẤT CHU GIAN,một tuần,5
週末,CHU MẠT,cuối tuần,5
週刊,CHU SAN,hàng tuần,5
高い,CAO,cao,6
高校,CAO GIÁO,trung học,6
高校生,"CAO GIÁO SANH,SINH",học sinh trung học,6
最高,TỐI CAO,cao nhất,6
高級,CAO CẤP,cao cấp,6
高める,CAO,nâng cao,6
円高,VIÊN CAO,yen mạnh,6
残高,TÀN CAO,balance,6
新しい,TÂN,mới,6
新聞,TÂN VĂN,báo,6
新幹線,TÂN CÁN TUYẾN,tàu cao tốc,6
新年,TÂN NIÊN,năm mới,6
新鮮な,TÂN TIÊN,tươi,6
新たな,TÂN,tươi,6
新潟,TÂN TÍCH,niigata,6
元気な,NGUYÊN KHÍ,lanh lợi,6
元日,NGUYÊN NHẬT,ngày đầu năm,6
足元,TÚC NGUYÊN,chân,6
地元,ĐỊA NGUYÊN,địa phương,6
三次元,TAM THỨ NGUYÊN,ba chiều,6
元,NGUYÊN,gốc,6
紀元前,KỈ NGUYÊN TIỀN,trước công nguyên,6
多い,ĐA,nhiều,6
多分,ĐA ,có lẽ,6
多少,ĐA THIỂU,hơi,6
滅多に,DIỆT ĐA,hiếm,6
多数決,"ĐA SỔ,SỐ QUYẾT",nguyên tắc đa số,6
多数,"ĐA SỔ,SỐ",số,6
多量,ĐA LƯỢNG,số lượng lớn,6
少し,THIỂU,một chút,6
少ない,THIỂU,ít,6
少年,THIỂU NIÊN,con trai,6
少女,THIỂU NỮ,cô gái,6
少々,THIỂU,hơi,6
減少,GIẢM THIỂU,giảm,6
少量,THIỂU LƯỢNG,lượng nhỏ,6
早い,TẢO,sớm,6
早い,TẢO,sớm,6
早く,TẢO,sớm,6
早口,TẢO KHẨU,nói nhanh,6
早送り,TẢO TỐNG,nhanh chóng chuyển tiếp,6
早める,TẢO,vội,6
早速,TẢO TỐC,ngay,6
早朝,TẢO TRIỀU,sáng sớm,6
明るい,MINH,sáng,6
明日,MINH NHẬT,ngày mai,6
説明,THUYẾT MINH,miêu tả,6
証明書,CHỨNG MINH THƯ,giấy chứng nhận,6
明後日,MINH HẬU NHẬT,ngày mốt,6
打ち明ける,ĐẢ MINH,tâm sự,6
明らか,MINH,trong sáng,6
出る,XUẤT,rời khỏi,7
出かける,XUẤT,đi ra,7
出す,XUẤT,đặt ra,7
出口,XUẤT KHẨU,lối ra,7
思い出す,TƯ XUẤT,nhớ lại,7
輸出,THÂU XUẤT,xuất khẩu,7
出席,XUẤT TỊCH,sự tham dự,7
提出,ĐỀ XUẤT,thông tin,7
町,ĐINH,thành phố,7
北山町,"BẮC SAN,SƠN ĐINH",thành phố kitayama,7
町長,ĐINH TRƯỜNG,thị trưởng,7
町民,ĐINH DÂN,dân tỉnh lỵ,7
城下町,THÀNH HẠ ĐINH,thị trấn castle,7
港町,CẢNG ĐINH,thành phố cảng,7
雨,VŨ,mưa,7
梅雨,MAI VŨ,mùa mưa,7
大雨,ĐẠI VŨ,mưa nặng hạt,7
雨季,VŨ QUÝ,mùa mưa,7
暴風雨,"BẠO,BỘC PHONG VŨ",bão,7
雨水,VŨ THỦY,nước mưa,7
車,XA,xe hơi,7
電車,ĐIỆN XA,tàu điện,7
自動車,TỰ ĐỘNG XA,xe hơi,7
自転車,TỰ CHUYỂN XA,xe đạp,7
駐車場,"TRÚ XA TRÀNG,TRƯỜNG",đậu xe,7
救急車,CỨU CẤP XA,xe cứu thương,7
車いす,XA,xe lăn,7
馬,MÃ,ngựa,7
子馬,TỬ MÃ,ngựa con,7
馬小屋,MÃ TIỂU ỐC,ổn định,7
馬車,MÃ XA,xe ngựa,7
乗車,THỪA XA,đi chơi,7
競馬,CẠNH MÃ,đua ngựa,7
馬鹿,MÃ LỘC,lừa gạt,7
学校,HỌC GIÁO,trường học,7
高校,CAO GIÁO,trung học,7
中学校,TRUNG HỌC GIÁO,trung học cơ sở,7
小学校,TIỂU HỌC GIÁO,trường tiểu học,7
校長,GIÁO TRƯỜNG,hiệu trưởng,7
校舎,GIÁO XÁ,xây dựng trường học,7
効果,HIỆU QUẢ,hiệu ứng,7
銀行,NGÂN HÀNH,ngân hàng,7
銀,NGÂN,bạc,7
水銀,THỦY NGÂN,thủy ngân,7
銀色,NGÂN SẮC,bạc,7
銀河,NGÂN HÀ,thiên hà,7
病気,BỆNH KHÍ,căn bệnh,7
病院,BỆNH VIỆN,bệnh viện,7
看病する,KHÁN BỆNH,nuôi dưỡng để,7
急病,CẤP BỆNH,bệnh đột ngột,7
重病,TRỌNG BỆNH,bệnh nặng,7
病む,BỆNH,suy nhược,7
病,BỆNH,căn bệnh,7
疾病,TẬT BỆNH,căn bệnh,7
走る,TẨU,chạy,8
ご馳走, TẨU,tiệc,8
脱走,THOÁT TẨU,sự đào ngũ,8
闘争,ĐẤU TRANH,cuộc tranh đấu,8
走行,TẨU HÀNH,du lịch,8
暴走族,"BẠO,BỘC TẨU TỘC",xe máy gang,8
師走,SƯ TẨU,tháng 12 âm lịch,8
貝,BỐI,động vật có vỏ,8
貝殻,BỐI XÁC,vỏ sò,8
巻き貝,QUYỂN BỐI,ốc xà cừ,8
貝細工,BỐI TẾ CÔNG,trang trí bằng vỏ sò,8
売る,MẠI,bán,8
売れる,MẠI,bán,8
売り切れる,MẠI THIẾT,nó được bán ra,8
売り場,"MẠI TRÀNG,TRƯỜNG",bộ,8
売店,MẠI ĐIẾM,cửa hàng,8
自動販売機,TỰ ĐỘNG PHÁN MẠI CƠ,máy bán hàng tự động,8
大売出し,ĐẠI MẠI XUẤT,big sale,8
商売,THƯƠNG MẠI,kinh doanh,8
読む,ĐỌC,đọc,8
読み物,ĐỌC VẬT,tài liệu đọc,8
読書,ĐỌC THƯ,cách đọc,8
読者,ĐỌC GIẢ,đọc,8
句読点,CÚ ĐỌC ĐIỂM,chấm câu,8
愛読書,ÁI ĐỌC THƯ,cuốn sách yêu thích,8
帰る,QUY,trở về,8
帰国,QUY QUỐC,trở về nhà,8
帰り,QUY,trở về,8
行き帰り,HÀNH QUY,và trở lại,8
日帰り旅行,NHẬT QUY LỮ HÀNH,chuyến đi trong ngày,8
帰宅,QUY TRẠCH,trở về nhà,8
帰化,QUY HÓA,tịch,8
勉強する,MIỄN CƯỜNG,nghiên cứu,8
勤勉な,CẦN MIỄN,chăm chỉ,8
勉学,MIỄN HỌC,nghiên cứu,8
虫,TRÙNG,côn trùng,8
虫歯,TRÙNG XỈ,sâu răng,8
弱虫,NHƯỢC TRÙNG,nhát gan,8
昆虫,CÔN TRÙNG,côn trùng,8
持つ,TRÌ,có,8
お金持ち,KIM TRÌ,giàu có,8
気持ち,KHÍ TRÌ,cảm giác,8
持ち物,TRÌ VẬT,đồ dùng,8
持ち上げる,TRÌ THƯỢNG,thang máy,8
支持する,CHI TRÌ,ủng hộ,8
維持する,DUY TRÌ,duy trì,8
持続する,TRÌ TỤC,kiên gan,8
夏,HẠ,mùa hè,9
夏休み,HẠ HƯU,kỳ nghỉ hè,9
夏服,HẠ PHỤC,mùa hè quần áo,9
真夏,CHÂN HẠ,khoảng giữa mùa hè,9
初夏,SƠ HẠ,đầu mùa hè,9
夏至,HẠ CHÍ,hạ chí,9
春夏秋冬,XUÂN HẠ THU ĐÔNG,xuân hạ thu đông,9
冬,ĐÔNG,mùa đông,9
冬休み,ĐÔNG HƯU,kỳ nghỉ mùa đông,9
真冬,CHÂN ĐÔNG,thời gian giữa mùa đông,9
冬至,ĐÔNG CHÍ,đông chí,9
冬眠,ĐÔNG MIÊN,ngủ đông,9
暖冬,NOÃN ĐÔNG,mùa đông ôn hòa,9
春夏秋冬,XUÂN HẠ THU ĐÔNG,xuân hạ thu đông,9
昼,TRÚ,buổi trưa,9
昼間,TRÚ GIAN,ban ngày,9
昼休み,TRÚ HƯU,ăn trưa,9
昼ご飯,TRÚ PHẠN,bữa trưa,9
昼食,TRÚ THỰC,bữa trưa,9
昼寝,TRÚ TẨM,nap,9
読み方,ĐỌC PHƯƠNG,cách đọc,9
夕方,TỊCH PHƯƠNG,chiều,9
あの方,PHƯƠNG,quý ông,9
両方,LẠNG PHƯƠNG,cả hai,9
方法,PHƯƠNG PHÁP,làm sao,9
方向,PHƯƠNG HƯỚNG,phương hướng,9
方言,PHƯƠNG NGÔN,thổ ngữ,9
長方形,TRƯỜNG PHƯƠNG HÌNH,rectangle,9
夜,DẠ,đêm,9
今夜,KIM DẠ,tối nay,9
夜中,DẠ TRUNG,nữa đêm,9
夜明け,DẠ MINH,rạng đông,9
深夜,THÂM DẠ,đêm khuya,9
夜食,DẠ THỰC,cơm tối,9
徹夜する,TRIỆT DẠ,thức cả đêm,9
手,THỦ,tay,9
下手な,HẠ THỦ,nghèo,9
上手な,THƯỢNG THỦ,tốt,9
手紙,THỦ CHỈ,thư,9
お手洗い,THỦ TẨY,phòng vệ sinh,9
切手,THIẾT THỦ,tem,9
手伝う,THỦ TRUYỀN,giúp,9
歌手,CA THỦ,ca sĩ,9
体,THỂ,thân thể,9
体重,THỂ TRỌNG,trọng lượng,9
体操,THỂ THAO,thể dục,9
体温,THỂ ÔN,nhiệt độ cơ thể,9
全体,TOÀN THỂ,toàn thể,9
団体,ĐOÀN THỂ,cơ quan,9
世間体,THẾ GIAN THỂ,những người có địa vị,9
体調,THỂ ĐIỀU,điều kiện vật lý,9
山,"SAN,SƠN",núi,10
山道,"SAN,SƠN ĐẠO",đường núi,10
山田さん,"SAN,SƠN ĐIỀN",yamada,10
富士山,"PHÚ SĨ SAN,SƠN",núi fuji,10
火山,"HỎA SAN,SƠN",núi lửa,10
山火事,"SAN,SƠN HỎA SỰ",wildfire,10
登山,"ĐĂNG SAN,SƠN",thú leo núi,10
山林,"SAN,SƠN LÂM",rừng núi,10
森林,SÂM LÂM,rừng,10
森田さん,SÂM ĐIỀN,morita,10
森林,SÂM LÂM,rừng,10
海,HẢI,biển,10
北海道,BẮC HẢI ĐẠO,hokkaido,10
海外,HẢI NGOẠI,nước ngoài,10
エーゲ海,HẢI,biển aegean,10
海岸,HẢI NGẠN,bờ biển,10
海賊,HẢI TẶC,cướp biển,10
海藻,HẢI TẢO,rong biển,10
海水,HẢI THỦY,nước biển,10
花,HOA,hoa,10
花見,HOA KIẾN,ngắm hoa anh đào,10
花火,HOA HỎA,pháo bông,10
花屋,HOA ỐC,người bán hoa,10
花嫁,HOA GIÁ,vị hôn thê,10
生け花,"SANH,SINH HOA",ikebana,10
花瓶,HOA BÌNH,cái bình,10
花粉症,HOA PHẤN CHỨNG,khô như cỏ,10
赤/赤い,XÍCH XÍCH,red/đỏ,10
赤ちゃん,XÍCH,em bé,10
赤字,XÍCH TỰ,hụt,10
真っ赤,CHÂN XÍCH,đỏ sáng,10
赤十字,XÍCH THẬP TỰ,chữ thập đỏ,10
赤道,XÍCH ĐẠO,đường xích đạo,10
赤飯,XÍCH PHẠN,gạo đỏ festive,10
赤外線,XÍCH NGOẠI TUYẾN,hồng ngoại,10
白/白い,BẠCH BẠCH,màu trắng/trắng,10
白黒,BẠCH HẮC,đen và trắng,10
面白い,DIỆN BẠCH,thú vị,10
白髪,BẠCH PHÁT,tóc màu xám,10
真っ白,CHÂN BẠCH,màu trắng tinh khiết,10
白紙,BẠCH CHỈ,trắng,10
白鳥,BẠCH ĐIỂU,chim thiên nga,10
白夜,BẠCH DẠ,trắng đêm,10
黒/黒い,HẮC HẮC,đen/đen,10
白黒,BẠCH HẮC,đen và trắng,10
黒猫,HẮC MIÊU,meo đen,10
真っ黒,CHÂN HẮC,màu đen,10
黒字,HẮC TỰ,số dư,10
作る,TÁC,làm,11
手作り,THỦ TÁC,làm bằng tay,11
作文,TÁC VĂN,viết,11
作品,TÁC PHẨM,công việc,11
作家,TÁC GIA,họa sĩ,11
操作,THAO TÁC,hoạt động,11
名作,DANH TÁC,kiệt tác,11
動作,ĐỘNG TÁC,cư xử,11
料理,LIỆU LÍ,nấu ăn,11
食料品,THỰC LIỆU PHẨM,tạp hóa,11
無料, LIỆU,tự do,11
料金,LIỆU KIM,học phí,11
授業料,THỤ NGHIỆP LIỆU,học phí,11
給料,CẤP LIỆU,tiền lương,11
材料,TÀI LIỆU,vật chất,11
資料,TƯ LIỆU,vật chất,11
料理,LIỆU LÍ,nấu ăn,11
無理な, LÍ,vô lý,11
理由,LÍ DO,lý do,11
地理,ĐỊA LÍ,địa lý,11
修理,TU LÍ,sửa,11
理想,LÍ TƯỞNG,lý tưởng,11
理解,LÍ GIẢI,hiểu biết,11
心理学,TÂM LÍ HỌC,tâm lý học,11
ご飯,PHẠN,cơm,11
朝ご飯,TRIỀU PHẠN,bữa ăn sáng,11
昼ご飯,TRÚ PHẠN,bữa trưa,11
晩ご飯,VÃN PHẠN,bữa tối,11
飯,PHẠN,thức ăn,11
炊飯器,XUY PHẠN KHÍ,nồi cơm điện,11
牛,NGƯU,gia súc,11
牛肉,NGƯU NHỤC,thịt bò,11
牛乳,NGƯU NHŨ,sữa,11
牡牛座, NGƯU TỌA,kim ngưu,11
水牛,THỦY NGƯU,trâu,11
牛丼,NGƯU ,bò bát,11
闘牛,ĐẤU NGƯU,đấu bò,11
肉,NHỤC,thịt,11
牛肉,NGƯU NHỤC,thịt bò,11
豚肉,ĐỒN NHỤC,thịt heo,11
鳥肉,ĐIỂU NHỤC,thịt gia cầm,11
肉屋,NHỤC ỐC,người bán thịt,11
筋肉,CÂN NHỤC,bắp thịt,11
皮肉,BÌ NHỤC,irony,11
予定,DỮ ĐỊNH,kế hoạch,11
予約,DỮ ƯỚC,đặt phòng,11
予習,DỮ TẬP,sự chuẩn bị,11
天気予報,THIÊN KHÍ DỮ BÁO,dự báo thời tiết,11
予算,DỮ TOÁN,ngân sách,11
予測,DỮ TRẮC,dự báo,11
予防,DỮ PHÒNG,phòng ngừa,11
予言,DỮ NGÔN,lời tiên tri,11
野菜,DÃ THÁI,rau,11
菜園,THÁI VIÊN,vườn rau,11
菜の花,THÁI HOA,dòng mù tạt,11
山菜,"SAN,SƠN THÁI",rau hoang dã,11
菜食主義,THÁI THỰC CHỦ NGHĨA,ăn chay,11
音楽,"ÂM NHẠC,LẠC",âm nhạc,12
音楽,"ÂM NHẠC,LẠC",âm nhạc,12
発音,PHÁT ÂM,phát âm,12
録音,LỤC ÂM,máy thu âm,12
音量,ÂM LƯỢNG,thể tích,12
母音,MẪU ÂM,nguyên âm,12
子音,TỬ ÂM,phụ âm,12
本音,BỔN ÂM,bất ý,12
歌,CA,bài hát,12
歌う,CA,hát,12
歌手,CA THỦ,ca sĩ,12
歌詞,CA TỪ,lời bài hát,12
短歌,ĐOẢN CA,tanka,12
国家,QUỐC GIA,quốc gia,12
校歌,GIÁO CA,bài hát của trường,12
自転車,TỰ CHUYỂN XA,xe đạp,12
運転,VẬN CHUYỂN,lái xe,12
運転手,VẬN CHUYỂN THỦ,người lái xe,12
転ぶ,CHUYỂN,rơi xuống,12
転がる,CHUYỂN,cuộn,12
回転寿司,"HỒI CHUYỂN  TI,TƯ",rotation sushi,12
転職,CHUYỂN CHỨC,thay đổi nghề nghiệp,12
転校,CHUYỂN GIÁO,thay đổi trường học,12
写真,TẢ CHÂN,ảnh,12
写す,TẢ,bản sao,12
写真家,TẢ CHÂN GIA,nhiếp ảnh gia,12
写生,"TẢ SANH,SINH",chân dung,12
複写,PHỨC TẢ,bản sao,12
描写する,MIÊU TẢ,miêu tả để,12
写実主義,TẢ THỰC CHỦ NGHĨA,chủ nghĩa hiện thực,12
二台,NHỊ THAI,hai đơn vị,12
台所,THAI SỞ,nhà bếp,12
台風,THAI PHONG,bão,12
台,THAI,nền tảng,12
舞代,VŨ ĐẠI,vô giá,12
台湾,THAI LOAN,đài loan,12
台本,THAI BỔN,nhạc kịch,12
中央,TRUNG ƯƠNG,trung tâm,12
中央線,TRUNG ƯƠNG TUYẾN,đường trung tâm,12
中央集権,TRUNG ƯƠNG TẬP QUYỀN,tập trung,12
映画,ÁNH HỌA,phim,12
漫画,MẠN HỌA,hoạt họa,12
計画,KẾ HỌA,kế hoạch,12
画家,HỌA GIA,họa sĩ,12
絵画,HỘI HỌA,bức tranh,12
画数,"HỌA SỔ,SỐ",số nét,12
画素,HỌA TỐ,điểm ảnh,12
羊,DƯƠNG,con cừu,12
小羊,TIỂU DƯƠNG,cừu,12
羊毛,DƯƠNG MAO,len,12
山羊,"SAN,SƠN DƯƠNG",con dê,12
家,GIA,nhà,13
家族,GIA TỘC,gia đình,13
家庭,GIA ĐÌNH,nhà,13
家内,GIA NỘI,vợ,13
家事,GIA SỰ,công việc nhà,13
大家,ĐẠI GIA,địa chủ,13
家賃,GIA NHẪM,thuê,13
山田家,"SAN,SƠN ĐIỀN GIA",nhà yamada,13
矢,THỈ,mũi tên,13
